CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
संजिव दर्जी,Snjiv Darji,काठमाडौं,kathmandu,4,"(""संजिव दर्जी"" OR ""Snjiv Darji"") since:2025-09-05"
सचिन तिमल्सेना,Schin Timlsena,काठमाडौं,kathmandu,4,"(""सचिन तिमल्सेना"" OR ""Schin Timlsena"") since:2025-09-05"
सिता तामाङ्ग,Sita Tamang,काठमाडौं,kathmandu,4,"(""सिता तामाङ्ग"" OR ""Sita Tamang"") since:2025-09-05"
सुरेन्द्र राज भण्डारी,Surendra Raj Bhandari,काठमाडौं,kathmandu,4,"(""सुरेन्द्र राज भण्डारी"" OR ""Surendra Raj Bhandari"") since:2025-09-05"
अमित थापा,Amit Thapa,काठमाडौं,kathmandu,5,"(""अमित थापा"" OR ""Amit Thapa"") since:2025-09-05"
अशोक विक्रम जि सी,Ashok Vikram Ji Si,काठमाडौं,kathmandu,5,"(""अशोक विक्रम जि सी"" OR ""Ashok Vikram Ji Si"") since:2025-09-05"
इश्वर पोखरेल,Ishwar Pokharel,काठमाडौं,kathmandu,5,"(""इश्वर पोखरेल"" OR ""Ishwar Pokharel"") since:2025-09-05"
कमल थापा,Kamal Thapa,काठमाडौं,kathmandu,5,"(""कमल थापा"" OR ""Kamal Thapa"") since:2025-09-05"
कल्पना शर्मा,Kalpana Sharma,काठमाडौं,kathmandu,5,"(""कल्पना शर्मा"" OR ""Kalpana Sharma"") since:2025-09-05"
कोमल  पौडेल,Koml Paudel,काठमाडौं,kathmandu,5,"(""कोमल  पौडेल"" OR ""Koml Paudel"") since:2025-09-05"
क्यामुना मिजार,Kyamuna Mijar,काठमाडौं,kathmandu,5,"(""क्यामुना मिजार"" OR ""Kyamuna Mijar"") since:2025-09-05"
ज्ञानेन्द्र प्रजापती,Gyanendra Prajapati,काठमाडौं,kathmandu,5,"(""ज्ञानेन्द्र प्रजापती"" OR ""Gyanendra Prajapati"") since:2025-09-05"
ढक बहादुर कार्की,Dhk Bahadur Karki,काठमाडौं,kathmandu,5,"(""ढक बहादुर कार्की"" OR ""Dhk Bahadur Karki"") since:2025-09-05"
दानिन्द्र जोशी,Danindr Joshi,काठमाडौं,kathmandu,5,"(""दानिन्द्र जोशी"" OR ""Danindr Joshi"") since:2025-09-05"
धर्म डंगोल,Dharm Dangol,काठमाडौं,kathmandu,5,"(""धर्म डंगोल"" OR ""Dharm Dangol"") since:2025-09-05"
निमेस खनाल,Nimes Khanal,काठमाडौं,kathmandu,5,"(""निमेस खनाल"" OR ""Nimes Khanal"") since:2025-09-05"
नीशा अधिकारी,Nisha Adhikari,काठमाडौं,kathmandu,5,"(""नीशा अधिकारी"" OR ""Nisha Adhikari"") since:2025-09-05"
प्रदीप पौडेल,Pradip Paudel,काठमाडौं,kathmandu,5,"(""प्रदीप पौडेल"" OR ""Pradip Paudel"") since:2025-09-05"
प्रभा श्रेष्‍ठ,Prabha Shrestha,काठमाडौं,kathmandu,5,"(""प्रभा श्रेष्‍ठ"" OR ""Prabha Shrestha"") since:2025-09-05"
बसन्त राज कुँवर,Basanta Raj Kunwar,काठमाडौं,kathmandu,5,"(""बसन्त राज कुँवर"" OR ""Basanta Raj Kunwar"") since:2025-09-05"
मिरा गुरुङ,Mira Gurung,काठमाडौं,kathmandu,5,"(""मिरा गुरुङ"" OR ""Mira Gurung"") since:2025-09-05"
युवराज काफ्ले,Yuvraj Kaphle,काठमाडौं,kathmandu,5,"(""युवराज काफ्ले"" OR ""Yuvraj Kaphle"") since:2025-09-05"
रमिता सापकोटा,Rmita Sapkota,काठमाडौं,kathmandu,5,"(""रमिता सापकोटा"" OR ""Rmita Sapkota"") since:2025-09-05"
रमेश तामाङ,Ramesh Tamang,काठमाडौं,kathmandu,5,"(""रमेश तामाङ"" OR ""Ramesh Tamang"") since:2025-09-05"
विष्‍णु श्रेष्‍ठ,Vishnu Shrestha,काठमाडौं,kathmandu,5,"(""विष्‍णु श्रेष्‍ठ"" OR ""Vishnu Shrestha"") since:2025-09-05"
शाेभा लाल श्रेष्ठ,Shaebha Lal Shrestha,काठमाडौं,kathmandu,5,"(""शाेभा लाल श्रेष्ठ"" OR ""Shaebha Lal Shrestha"") since:2025-09-05"
श्रीराम गुरुङ,Shriram Gurung,काठमाडौं,kathmandu,5,"(""श्रीराम गुरुङ"" OR ""Shriram Gurung"") since:2025-09-05"
सस्मित पोखरेल,Ssmit Pokharel,काठमाडौं,kathmandu,5,"(""सस्मित पोखरेल"" OR ""Ssmit Pokharel"") since:2025-09-05"
स्याम काजी सुनुवार,Syam Kaji Sunuvar,काठमाडौं,kathmandu,5,"(""स्याम काजी सुनुवार"" OR ""Syam Kaji Sunuvar"") since:2025-09-05"
अन्जला बज्राचार्य,Anjla Bjrachary,काठमाडौं,kathmandu,7,"(""अन्जला बज्राचार्य"" OR ""Anjla Bjrachary"") since:2025-09-05"
अमन श्रेष्ठ,Amn Shrestha,काठमाडौं,kathmandu,7,"(""अमन श्रेष्ठ"" OR ""Amn Shrestha"") since:2025-09-05"
अमिन रत्न ताम्राकार,Amin Rtn Tamrakar,काठमाडौं,kathmandu,7,"(""अमिन रत्न ताम्राकार"" OR ""Amin Rtn Tamrakar"") since:2025-09-05"
गणेश पराजुली,Ganesh Prajuli,काठमाडौं,kathmandu,7,"(""गणेश पराजुली"" OR ""Ganesh Prajuli"") since:2025-09-05"
गणेश माया डंगोल,Ganesh Maya Dangol,काठमाडौं,kathmandu,7,"(""गणेश माया डंगोल"" OR ""Ganesh Maya Dangol"") since:2025-09-05"
गुण बहादुर बन्जारा क्षेत्री,Gun Bahadur Bnjara Chhetri,काठमाडौं,kathmandu,7,"(""गुण बहादुर बन्जारा क्षेत्री"" OR ""Gun Bahadur Bnjara Chhetri"") since:2025-09-05"
दिपक मानन्धर,Deepak Manandhar,काठमाडौं,kathmandu,7,"(""दिपक मानन्धर"" OR ""Deepak Manandhar"") since:2025-09-05"
दिपीन पन्त,Dipin Pant,काठमाडौं,kathmandu,7,"(""दिपीन पन्त"" OR ""Dipin Pant"") since:2025-09-05"
दिर्ध कुमार श्रेष्‍ठ,Dirdh Kumar Shrestha,काठमाडौं,kathmandu,7,"(""दिर्ध कुमार श्रेष्‍ठ"" OR ""Dirdh Kumar Shrestha"") since:2025-09-05"
पुष्प बानियाँ,Pushpa Baniyan,काठमाडौं,kathmandu,7,"(""पुष्प बानियाँ"" OR ""Pushpa Baniyan"") since:2025-09-05"
प्रकाश  कुँवर,Prakash Kunwar,काठमाडौं,kathmandu,7,"(""प्रकाश  कुँवर"" OR ""Prakash Kunwar"") since:2025-09-05"
प्रकाश श्रेष्ठ,Prakash Shrestha,काठमाडौं,kathmandu,7,"(""प्रकाश श्रेष्ठ"" OR ""Prakash Shrestha"") since:2025-09-05"
प्रदिप भट्टराइ,Pradip Bhattarai,काठमाडौं,kathmandu,7,"(""प्रदिप भट्टराइ"" OR ""Pradip Bhattarai"") since:2025-09-05"
प्रमोद हरि गुरागाई,Pramod Hari Guragai,काठमाडौं,kathmandu,7,"(""प्रमोद हरि गुरागाई"" OR ""Pramod Hari Guragai"") since:2025-09-05"
बाबु राम लामा,Babu Ram Lama,काठमाडौं,kathmandu,7,"(""बाबु राम लामा"" OR ""Babu Ram Lama"") since:2025-09-05"
बुद्धि प्रसाद रेग्मी,Buddhi Prasad Regmi,काठमाडौं,kathmandu,7,"(""बुद्धि प्रसाद रेग्मी"" OR ""Buddhi Prasad Regmi"") since:2025-09-05"
बैकुण्ठ फुयाल,Baikunth Phuyal,काठमाडौं,kathmandu,7,"(""बैकुण्ठ फुयाल"" OR ""Baikunth Phuyal"") since:2025-09-05"
भरत पौडेल,Bharat Paudel,काठमाडौं,kathmandu,7,"(""भरत पौडेल"" OR ""Bharat Paudel"") since:2025-09-05"
मणिराम बहादुर प्रधान,Maniram Bahadur Pradhan,काठमाडौं,kathmandu,7,"(""मणिराम बहादुर प्रधान"" OR ""Maniram Bahadur Pradhan"") since:2025-09-05"
लाल कुमार लामा,Lal Kumar Lama,काठमाडौं,kathmandu,7,"(""लाल कुमार लामा"" OR ""Lal Kumar Lama"") since:2025-09-05"
वसन्त प्रसाद मानन्धर,Basanta Prasad Manandhar,काठमाडौं,kathmandu,7,"(""वसन्त प्रसाद मानन्धर"" OR ""Basanta Prasad Manandhar"") since:2025-09-05"
विनोद कुमार गुरुङ,Vinod Kumar Gurung,काठमाडौं,kathmandu,7,"(""विनोद कुमार गुरुङ"" OR ""Vinod Kumar Gurung"") since:2025-09-05"
विमला लामा,Vimla Lama,काठमाडौं,kathmandu,7,"(""विमला लामा"" OR ""Vimla Lama"") since:2025-09-05"
शर्मिला फुयाल,Sharmila Phuyal,काठमाडौं,kathmandu,7,"(""शर्मिला फुयाल"" OR ""Sharmila Phuyal"") since:2025-09-05"
सबिता गमाल,Sbita Gmal,काठमाडौं,kathmandu,7,"(""सबिता गमाल"" OR ""Sbita Gmal"") since:2025-09-05"
सुजिता श्रेष्ठ,Sujita Shrestha,काठमाडौं,kathmandu,7,"(""सुजिता श्रेष्ठ"" OR ""Sujita Shrestha"") since:2025-09-05"
सुमन  पुतुवार  / महर्जन ,Suman Putuvar Maharjan,काठमाडौं,kathmandu,7,"(""सुमन  पुतुवार  / महर्जन "" OR ""Suman Putuvar Maharjan"") since:2025-09-05"
अन्जु कारन्जीत (थापा),Anju Karnjit Thapa,ललितपुर,lalitpur,3,"(""अन्जु कारन्जीत (थापा)"" OR ""Anju Karnjit Thapa"") since:2025-09-05"
अशोज कुमार महर्जन,Ashoj Kumar Maharjan,ललितपुर,lalitpur,3,"(""अशोज कुमार महर्जन"" OR ""Ashoj Kumar Maharjan"") since:2025-09-05"
ऋतुवर्तन राई,Rituvarta Rai,ललितपुर,lalitpur,3,"(""ऋतुवर्तन राई"" OR ""Rituvarta Rai"") since:2025-09-05"
कृष्ण देवि महर्जन,Krishna Devi Maharjan,ललितपुर,lalitpur,3,"(""कृष्ण देवि महर्जन"" OR ""Krishna Devi Maharjan"") since:2025-09-05"
खगेन्द्र महर्जन,Khgendr Maharjan,ललितपुर,lalitpur,3,"(""खगेन्द्र महर्जन"" OR ""Khgendr Maharjan"") since:2025-09-05"
जितेन्द्र कुमार श्रेष्ठ,Jitendra Kumar Shrestha,ललितपुर,lalitpur,3,"(""जितेन्द्र कुमार श्रेष्ठ"" OR ""Jitendra Kumar Shrestha"") since:2025-09-05"
तोसीमा कार्की,Tosima Karki,ललितपुर,lalitpur,3,"(""तोसीमा कार्की"" OR ""Tosima Karki"") since:2025-09-05"
दिल कुमार महर्जन,Dil Kumar Maharjan,ललितपुर,lalitpur,3,"(""दिल कुमार महर्जन"" OR ""Dil Kumar Maharjan"") since:2025-09-05"
निल गोविन्द महर्जन,Nil Govind Maharjan,ललितपुर,lalitpur,3,"(""निल गोविन्द महर्जन"" OR ""Nil Govind Maharjan"") since:2025-09-05"
बिमर्श मिश्र,Bimarsha Mishra,ललितपुर,lalitpur,3,"(""बिमर्श मिश्र"" OR ""Bimarsha Mishra"") since:2025-09-05"
बिष्णु राज खड्का,Vishnu Raj Khadka,ललितपुर,lalitpur,3,"(""बिष्णु राज खड्का"" OR ""Vishnu Raj Khadka"") since:2025-09-05"
यज्ञ प्रसाद पन्त,Yagya Prasad Pant,ललितपुर,lalitpur,3,"(""यज्ञ प्रसाद पन्त"" OR ""Yagya Prasad Pant"") since:2025-09-05"
रमिला महर्जन,Ramila Maharjan,ललितपुर,lalitpur,3,"(""रमिला महर्जन"" OR ""Ramila Maharjan"") since:2025-09-05"
राज काजी महर्जन,Raj Kaji Maharjan,ललितपुर,lalitpur,3,"(""राज काजी महर्जन"" OR ""Raj Kaji Maharjan"") since:2025-09-05"
राधे श्याम खड्का,Radhe Shyam Khadka,ललितपुर,lalitpur,3,"(""राधे श्याम खड्का"" OR ""Radhe Shyam Khadka"") since:2025-09-05"
रुपेस शाह,Rupes Shah,ललितपुर,lalitpur,3,"(""रुपेस शाह"" OR ""Rupes Shah"") since:2025-09-05"
विजय पन्त,Vijay Pant,ललितपुर,lalitpur,3,"(""विजय पन्त"" OR ""Vijay Pant"") since:2025-09-05"
श्याम बहादुर राई,Shyam Bahadur Rai,ललितपुर,lalitpur,3,"(""श्याम बहादुर राई"" OR ""Shyam Bahadur Rai"") since:2025-09-05"
सन्दन थापा मगर,Sandan Thapa Magar,ललितपुर,lalitpur,3,"(""सन्दन थापा मगर"" OR ""Sandan Thapa Magar"") since:2025-09-05"
सबिन कुमार खड्का,Sbin Kumar Khadka,ललितपुर,lalitpur,3,"(""सबिन कुमार खड्का"" OR ""Sbin Kumar Khadka"") since:2025-09-05"
अघनु पासमान,Aghnu Paswan,महोत्तरी,mahottari,2,"(""अघनु पासमान"" OR ""Aghnu Paswan"") since:2025-09-05"
आलम कवारि,Alm Kvari,महोत्तरी,mahottari,2,"(""आलम कवारि"" OR ""Alm Kvari"") since:2025-09-05"
इदरिस मोमिन,Idris Momin,महोत्तरी,mahottari,2,"(""इदरिस मोमिन"" OR ""Idris Momin"") since:2025-09-05"
इन्‍द्रेश सहनी मलाह,In Dresh Sahani Mlah,महोत्तरी,mahottari,2,"(""इन्‍द्रेश सहनी मलाह"" OR ""In Dresh Sahani Mlah"") since:2025-09-05"
