CandidateName,AGE_YR,Gender,DistrictName,ConstName,PoliticalPartyName,SymbolName
सरोज कुमार कुशवाहा,41,पुरुष,रौतहट,1,स्वतन्त्र,मुढा
संजीव कुमार यादव,39,पुरुष,रौतहट,1,स्वतन्त्र,हटकेस
महम्मद अतिउल्लाह,54,पुरुष,रौतहट,2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य
मो. फिरदोश आलम,39,पुरुष,रौतहट,2,नेपाली काँग्रेस,रुख
किरण कुमार साह,48,पुरुष,रौतहट,2,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा
शेख सगिर,45,पुरुष,रौतहट,2,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी
रविन्द्र साह,42,पुरुष,रौतहट,2,राष्ट्रिय प्रजातन्त्र पार्टी,हलो
रामअशिष राय यादव,51,पुरुष,रौतहट,2,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता
सोनु कुशवाहा,28,पुरुष,रौतहट,2,जनमत पार्टी,लाउड स्पिकर
शेख अमिरुल हक,72,पुरुष,रौतहट,2,नेपाल मजदुर किसान पार्टी,मादल
नेक महम्मद,67,पुरुष,रौतहट,2,राष्ट्रिय जनमोर्चा,गिलास
सुरेन्द्र प्रसाद जयसवाल,45,पुरुष,रौतहट,2,प्रगतिशील लोकतान्त्रिक पार्टी,खुलेको एकल आँखा
राज  कुमार  यादव ,32,पुरुष,रौतहट,2,नेपाल जनता पार्टी,कमलको फूल
रामाकान्त प्रसाद पटेल,25,पुरुष,रौतहट,2,उज्यालो नेपाल पार्टी,बलिरहेको बिजुलीको चिम
संजय सहनी,38,पुरुष,रौतहट,2,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),चकिया (जाँतो)
श्रीभगवान राउत कुर्मी,45,पुरुष,रौतहट,2,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल
जैलाल प्रसाद कुशवाहा,36,पुरुष,रौतहट,2,स्वतन्त्र,मुढा
दिलिप प्रसाद जैसवाल,42,पुरुष,रौतहट,2,स्वतन्त्र,व्याडमिन्टन कर्क
मनोज कुमार बैठा,31,पुरुष,रौतहट,2,स्वतन्त्र,क्यामरा
मो. इम्रान असलम,35,पुरुष,रौतहट,2,स्वतन्त्र,पेट्रोल पम्प
