CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
ठाकुर अधिकारी,Thakur Adhikari,रूपन्देही,rupandehi,3,"""ठाकुर अधिकारी"" since:2025-09-05","""Thakur Adhikari"" since:2025-09-05","(""ठाकुर अधिकारी"" OR ""Thakur Adhikari"") since:2025-09-05",rupandehi_3.csv
डा. लेखजंग थापा,Dr. Lekhjang Thapa,रूपन्देही,rupandehi,3,"""डा. लेखजंग थापा"" since:2025-09-05","""Dr. Lekhjang Thapa"" since:2025-09-05","(""डा. लेखजंग थापा"" OR ""Dr. Lekhjang Thapa"") since:2025-09-05",rupandehi_3.csv
तेजिन्द्र मल्ल,Tejindr Malla,रूपन्देही,rupandehi,3,"""तेजिन्द्र मल्ल"" since:2025-09-05","""Tejindr Malla"" since:2025-09-05","(""तेजिन्द्र मल्ल"" OR ""Tejindr Malla"") since:2025-09-05",rupandehi_3.csv
दिपक बहादुर दर्जी,Deepak Bahadur Darji,रूपन्देही,rupandehi,3,"""दिपक बहादुर दर्जी"" since:2025-09-05","""Deepak Bahadur Darji"" since:2025-09-05","(""दिपक बहादुर दर्जी"" OR ""Deepak Bahadur Darji"") since:2025-09-05",rupandehi_3.csv
दुर्गा लाल शर्मा,Durga Lal Sharma,रूपन्देही,rupandehi,3,"""दुर्गा लाल शर्मा"" since:2025-09-05","""Durga Lal Sharma"" since:2025-09-05","(""दुर्गा लाल शर्मा"" OR ""Durga Lal Sharma"") since:2025-09-05",rupandehi_3.csv
धन बहादुर बस्नेत,Dhan Bahadur Basnet,रूपन्देही,rupandehi,3,"""धन बहादुर बस्नेत"" since:2025-09-05","""Dhan Bahadur Basnet"" since:2025-09-05","(""धन बहादुर बस्नेत"" OR ""Dhan Bahadur Basnet"") since:2025-09-05",rupandehi_3.csv
नन्द कुमारी थापा,Nnd Kumari Thapa,रूपन्देही,rupandehi,3,"""नन्द कुमारी थापा"" since:2025-09-05","""Nnd Kumari Thapa"" since:2025-09-05","(""नन्द कुमारी थापा"" OR ""Nnd Kumari Thapa"") since:2025-09-05",rupandehi_3.csv
नबाब मुसलमान,Nbab Musalman,रूपन्देही,rupandehi,3,"""नबाब मुसलमान"" since:2025-09-05","""Nbab Musalman"" since:2025-09-05","(""नबाब मुसलमान"" OR ""Nbab Musalman"") since:2025-09-05",rupandehi_3.csv
फैज अहमद खाँ,Phaij Ahmad Khan,रूपन्देही,rupandehi,3,"""फैज अहमद खाँ"" since:2025-09-05","""Phaij Ahmad Khan"" since:2025-09-05","(""फैज अहमद खाँ"" OR ""Phaij Ahmad Khan"") since:2025-09-05",rupandehi_3.csv
बद्रे आलम मुसलमान,Bdre Alm Musalman,रूपन्देही,rupandehi,3,"""बद्रे आलम मुसलमान"" since:2025-09-05","""Bdre Alm Musalman"" since:2025-09-05","(""बद्रे आलम मुसलमान"" OR ""Bdre Alm Musalman"") since:2025-09-05",rupandehi_3.csv
बासु देव घिमिरे,Basu Dev Ghimire,रूपन्देही,rupandehi,3,"""बासु देव घिमिरे"" since:2025-09-05","""Basu Dev Ghimire"" since:2025-09-05","(""बासु देव घिमिरे"" OR ""Basu Dev Ghimire"") since:2025-09-05",rupandehi_3.csv
बिशाल गुप्‍ता,Bishal Gupta,रूपन्देही,rupandehi,3,"""बिशाल गुप्‍ता"" since:2025-09-05","""Bishal Gupta"" since:2025-09-05","(""बिशाल गुप्‍ता"" OR ""Bishal Gupta"") since:2025-09-05",rupandehi_3.csv
महेन्द्र यादव,Mahendra Yadav,रूपन्देही,rupandehi,3,"""महेन्द्र यादव"" since:2025-09-05","""Mahendra Yadav"" since:2025-09-05","(""महेन्द्र यादव"" OR ""Mahendra Yadav"") since:2025-09-05",rupandehi_3.csv
मोजीब अलि मुसलमान,Mojib Ali Musalman,रूपन्देही,rupandehi,3,"""मोजीब अलि मुसलमान"" since:2025-09-05","""Mojib Ali Musalman"" since:2025-09-05","(""मोजीब अलि मुसलमान"" OR ""Mojib Ali Musalman"") since:2025-09-05",rupandehi_3.csv
मोहन थापा,Mohn Thapa,रूपन्देही,rupandehi,3,"""मोहन थापा"" since:2025-09-05","""Mohn Thapa"" since:2025-09-05","(""मोहन थापा"" OR ""Mohn Thapa"") since:2025-09-05",rupandehi_3.csv
मोहम्मदमुर्तजा साह,Mohammad Murtaza Sah,रूपन्देही,rupandehi,3,"""मोहम्मदमुर्तजा साह"" since:2025-09-05","""Mohammad Murtaza Sah"" since:2025-09-05","(""मोहम्मदमुर्तजा साह"" OR ""Mohammad Murtaza Sah"") since:2025-09-05",rupandehi_3.csv
राजु गौडेल,Raju Gaudel,रूपन्देही,rupandehi,3,"""राजु गौडेल"" since:2025-09-05","""Raju Gaudel"" since:2025-09-05","(""राजु गौडेल"" OR ""Raju Gaudel"") since:2025-09-05",rupandehi_3.csv
राधेश्‍याम तेली गुप्‍ता,Radheshyam Teli Gupta,रूपन्देही,rupandehi,3,"""राधेश्‍याम तेली गुप्‍ता"" since:2025-09-05","""Radheshyam Teli Gupta"" since:2025-09-05","(""राधेश्‍याम तेली गुप्‍ता"" OR ""Radheshyam Teli Gupta"") since:2025-09-05",rupandehi_3.csv
लाल वहादुर राना,Lal Bahadur Rana,रूपन्देही,rupandehi,3,"""लाल वहादुर राना"" since:2025-09-05","""Lal Bahadur Rana"" since:2025-09-05","(""लाल वहादुर राना"" OR ""Lal Bahadur Rana"") since:2025-09-05",rupandehi_3.csv
विष्णु बहादुर राना,Vishnu Bahadur Rana,रूपन्देही,rupandehi,3,"""विष्णु बहादुर राना"" since:2025-09-05","""Vishnu Bahadur Rana"" since:2025-09-05","(""विष्णु बहादुर राना"" OR ""Vishnu Bahadur Rana"") since:2025-09-05",rupandehi_3.csv
शंकर प्रसाद ज्ञवाली,Shankar Prasad Gyawali,रूपन्देही,rupandehi,3,"""शंकर प्रसाद ज्ञवाली"" since:2025-09-05","""Shankar Prasad Gyawali"" since:2025-09-05","(""शंकर प्रसाद ज्ञवाली"" OR ""Shankar Prasad Gyawali"") since:2025-09-05",rupandehi_3.csv
श्रीनिवास यादव,Shrinivas Yadav,रूपन्देही,rupandehi,3,"""श्रीनिवास यादव"" since:2025-09-05","""Shrinivas Yadav"" since:2025-09-05","(""श्रीनिवास यादव"" OR ""Shrinivas Yadav"") since:2025-09-05",rupandehi_3.csv
सचिन राना,Schin Rana,रूपन्देही,rupandehi,3,"""सचिन राना"" since:2025-09-05","""Schin Rana"" since:2025-09-05","(""सचिन राना"" OR ""Schin Rana"") since:2025-09-05",rupandehi_3.csv
सरोज सिंह चौधरी,Saroj Singh Chaudhary,रूपन्देही,rupandehi,3,"""सरोज सिंह चौधरी"" since:2025-09-05","""Saroj Singh Chaudhary"" since:2025-09-05","(""सरोज सिंह चौधरी"" OR ""Saroj Singh Chaudhary"") since:2025-09-05",rupandehi_3.csv
सुग्रिम चाई,Sugrim Chai,रूपन्देही,rupandehi,3,"""सुग्रिम चाई"" since:2025-09-05","""Sugrim Chai"" since:2025-09-05","(""सुग्रिम चाई"" OR ""Sugrim Chai"") since:2025-09-05",rupandehi_3.csv
सुशील गुरुङ्ग,Sushil Gurung,रूपन्देही,rupandehi,3,"""सुशील गुरुङ्ग"" since:2025-09-05","""Sushil Gurung"" since:2025-09-05","(""सुशील गुरुङ्ग"" OR ""Sushil Gurung"") since:2025-09-05",rupandehi_3.csv
अदालत चाई,Adalt Chai,रूपन्देही,rupandehi,4,"""अदालत चाई"" since:2025-09-05","""Adalt Chai"" since:2025-09-05","(""अदालत चाई"" OR ""Adalt Chai"") since:2025-09-05",rupandehi_4.csv
अहमददिन मुसलमान,Ahmaddin Musalman,रूपन्देही,rupandehi,4,"""अहमददिन मुसलमान"" since:2025-09-05","""Ahmaddin Musalman"" since:2025-09-05","(""अहमददिन मुसलमान"" OR ""Ahmaddin Musalman"") since:2025-09-05",rupandehi_4.csv
आशुतोष मिश्र,Ashutosh Mishra,रूपन्देही,rupandehi,4,"""आशुतोष मिश्र"" since:2025-09-05","""Ashutosh Mishra"" since:2025-09-05","(""आशुतोष मिश्र"" OR ""Ashutosh Mishra"") since:2025-09-05",rupandehi_4.csv
कन्हैया बनिया,Knhaiya Bniya,रूपन्देही,rupandehi,4,"""कन्हैया बनिया"" since:2025-09-05","""Knhaiya Bniya"" since:2025-09-05","(""कन्हैया बनिया"" OR ""Knhaiya Bniya"") since:2025-09-05",rupandehi_4.csv
कमल कोजु,Kamal Koju,रूपन्देही,rupandehi,4,"""कमल कोजु"" since:2025-09-05","""Kamal Koju"" since:2025-09-05","(""कमल कोजु"" OR ""Kamal Koju"") since:2025-09-05",rupandehi_4.csv
कर्ण बहादुर गुरुङ,Karna Bahadur Gurung,रूपन्देही,rupandehi,4,"""कर्ण बहादुर गुरुङ"" since:2025-09-05","""Karna Bahadur Gurung"" since:2025-09-05","(""कर्ण बहादुर गुरुङ"" OR ""Karna Bahadur Gurung"") since:2025-09-05",rupandehi_4.csv
जंग बहादुर यादव,Jang Bahadur Yadav,रूपन्देही,rupandehi,4,"""जंग बहादुर यादव"" since:2025-09-05","""Jang Bahadur Yadav"" since:2025-09-05","(""जंग बहादुर यादव"" OR ""Jang Bahadur Yadav"") since:2025-09-05",rupandehi_4.csv
जुठे दमाई,Juthe Dmai,रूपन्देही,rupandehi,4,"""जुठे दमाई"" since:2025-09-05","""Juthe Dmai"" since:2025-09-05","(""जुठे दमाई"" OR ""Juthe Dmai"") since:2025-09-05",rupandehi_4.csv
ज्योती थापा,Jyoti Thapa,रूपन्देही,rupandehi,4,"""ज्योती थापा"" since:2025-09-05","""Jyoti Thapa"" since:2025-09-05","(""ज्योती थापा"" OR ""Jyoti Thapa"") since:2025-09-05",rupandehi_4.csv
प्रमोद कुमार यादव,Pramod Kumar Yadav,रूपन्देही,rupandehi,4,"""प्रमोद कुमार यादव"" since:2025-09-05","""Pramod Kumar Yadav"" since:2025-09-05","(""प्रमोद कुमार यादव"" OR ""Pramod Kumar Yadav"") since:2025-09-05",rupandehi_4.csv
फडिन्द्र तिवारि,Phdindr Tiwari,रूपन्देही,rupandehi,4,"""फडिन्द्र तिवारि"" since:2025-09-05","""Phdindr Tiwari"" since:2025-09-05","(""फडिन्द्र तिवारि"" OR ""Phdindr Tiwari"") since:2025-09-05",rupandehi_4.csv
बाबु लाल यादव,Babu Lal Yadav,रूपन्देही,rupandehi,4,"""बाबु लाल यादव"" since:2025-09-05","""Babu Lal Yadav"" since:2025-09-05","(""बाबु लाल यादव"" OR ""Babu Lal Yadav"") since:2025-09-05",rupandehi_4.csv
भोपेन्द्र प्रसाद यादव,Bhopendr Prasad Yadav,रूपन्देही,rupandehi,4,"""भोपेन्द्र प्रसाद यादव"" since:2025-09-05","""Bhopendr Prasad Yadav"" since:2025-09-05","(""भोपेन्द्र प्रसाद यादव"" OR ""Bhopendr Prasad Yadav"") since:2025-09-05",rupandehi_4.csv
मोहम्मद आरिफ मुसलमान खान,Mohammad Arif Musalman Khan,रूपन्देही,rupandehi,4,"""मोहम्मद आरिफ मुसलमान खान"" since:2025-09-05","""Mohammad Arif Musalman Khan"" since:2025-09-05","(""मोहम्मद आरिफ मुसलमान खान"" OR ""Mohammad Arif Musalman Khan"") since:2025-09-05",rupandehi_4.csv
रमेश कुर्मी,Ramesh Kurmi,रूपन्देही,rupandehi,4,"""रमेश कुर्मी"" since:2025-09-05","""Ramesh Kurmi"" since:2025-09-05","(""रमेश कुर्मी"" OR ""Ramesh Kurmi"") since:2025-09-05",rupandehi_4.csv
राधे श्‍याम वनिया,Radhe Shyam Vniya,रूपन्देही,rupandehi,4,"""राधे श्‍याम वनिया"" since:2025-09-05","""Radhe Shyam Vniya"" since:2025-09-05","(""राधे श्‍याम वनिया"" OR ""Radhe Shyam Vniya"") since:2025-09-05",rupandehi_4.csv
विनय कुमार चौधरी,Viny Kumar Chaudhary,रूपन्देही,rupandehi,4,"""विनय कुमार चौधरी"" since:2025-09-05","""Viny Kumar Chaudhary"" since:2025-09-05","(""विनय कुमार चौधरी"" OR ""Viny Kumar Chaudhary"") since:2025-09-05",rupandehi_4.csv
विश्‍व नाथ शर्मा,Vish V Nath Sharma,रूपन्देही,rupandehi,4,"""विश्‍व नाथ शर्मा"" since:2025-09-05","""Vish V Nath Sharma"" since:2025-09-05","(""विश्‍व नाथ शर्मा"" OR ""Vish V Nath Sharma"") since:2025-09-05",rupandehi_4.csv
विष्‍णु प्रसाद तिवारी,Vishnu Prasad Tiwari,रूपन्देही,rupandehi,4,"""विष्‍णु प्रसाद तिवारी"" since:2025-09-05","""Vishnu Prasad Tiwari"" since:2025-09-05","(""विष्‍णु प्रसाद तिवारी"" OR ""Vishnu Prasad Tiwari"") since:2025-09-05",rupandehi_4.csv
शसिकला पाण्डेय,Shsikla Pandey,रूपन्देही,rupandehi,4,"""शसिकला पाण्डेय"" since:2025-09-05","""Shsikla Pandey"" since:2025-09-05","(""शसिकला पाण्डेय"" OR ""Shsikla Pandey"") since:2025-09-05",rupandehi_4.csv
सर्वेन्द्र नाथ शुक्ला,Srvendr Nath Shukla,रूपन्देही,rupandehi,4,"""सर्वेन्द्र नाथ शुक्ला"" since:2025-09-05","""Srvendr Nath Shukla"" since:2025-09-05","(""सर्वेन्द्र नाथ शुक्ला"" OR ""Srvendr Nath Shukla"") since:2025-09-05",rupandehi_4.csv
